station_id,variant,entry_ts,exit_ts,source_run
S12,MODEL_A,1970-01-01T01:27:27.560000+00:00,1970-01-01T01:36:26.196000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:28:16.943000+00:00,1970-01-01T01:37:13.648000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:29:19.619000+00:00,1970-01-01T01:38:18.704000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:30:11.547000+00:00,1970-01-01T01:39:08.474000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:31:04.032000+00:00,1970-01-01T01:39:55.930000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:32:36.516000+00:00,1970-01-01T01:40:39.781000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:33:30.682000+00:00,1970-01-01T01:41:52.063000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:34:50.032000+00:00,1970-01-01T01:43:02.023000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:35:36.618000+00:00,1970-01-01T01:44:00.446000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:36:45.835000+00:00,1970-01-01T01:44:59.367000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:37:37.411000+00:00,1970-01-01T01:45:58.036000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:38:22.846000+00:00,1970-01-01T01:47:06.536000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:39:15.435000+00:00,1970-01-01T01:48:09.504000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:40:15.711000+00:00,1970-01-01T01:49:11.157000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:41:46.507000+00:00,1970-01-01T01:50:00.409000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:42:34.594000+00:00,1970-01-01T01:51:12.664000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:43:27.305000+00:00,1970-01-01T01:52:11.387000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:44:20.656000+00:00,1970-01-01T01:53:16.249000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:45:31.497000+00:00,1970-01-01T01:54:06.683000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:46:35.122000+00:00,1970-01-01T01:54:56.808000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:47:38.703000+00:00,1970-01-01T01:56:03.723000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:48:42.857000+00:00,1970-01-01T01:57:02.551000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:49:41.968000+00:00,1970-01-01T01:58:13.675000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:50:38.384000+00:00,1970-01-01T01:59:19.187000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:51:32.047000+00:00,1970-01-01T02:00:35.665000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:52:38.647000+00:00,1970-01-01T02:01:45.952000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:53:27.595000+00:00,1970-01-01T02:02:52.504000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:54:38.559000+00:00,1970-01-01T02:03:39.349000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:55:41.860000+00:00,1970-01-01T02:04:35.364000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:56:43.507000+00:00,1970-01-01T02:05:37.592000+00:00,run_0002
S12,MODEL_A,1970-01-01T01:57:42.154000+00:00,1970-01-01T02:07:05.073000+00:00,run_0002
S12,MODEL_B,1970-01-01T01:59:01.191000+00:00,1970-01-01T02:07:50.383000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:00:19.952000+00:00,1970-01-01T02:09:06.815000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:01:13.114000+00:00,1970-01-01T02:09:54.872000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:02:02.529000+00:00,1970-01-01T02:10:36.902000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:03:02.066000+00:00,1970-01-01T02:11:47.815000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:04:05.506000+00:00,1970-01-01T02:12:53.649000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:05:15.455000+00:00,1970-01-01T02:13:51.317000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:06:18.652000+00:00,1970-01-01T02:15:06.012000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:07:32.487000+00:00,1970-01-01T02:16:09.345000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:08:29.319000+00:00,1970-01-01T02:16:51.194000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:09:15.538000+00:00,1970-01-01T02:17:54.981000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:10:09.751000+00:00,1970-01-01T02:18:47.537000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:11:01.436000+00:00,1970-01-01T02:19:34.138000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:12:07.987000+00:00,1970-01-01T02:20:52.287000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:13:24.945000+00:00,1970-01-01T02:21:32.267000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:14:21.251000+00:00,1970-01-01T02:22:31.977000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:15:07.596000+00:00,1970-01-01T02:23:24.770000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:16:09.498000+00:00,1970-01-01T02:24:19.619000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:17:08.068000+00:00,1970-01-01T02:25:09.305000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:18:06.328000+00:00,1970-01-01T02:25:51.526000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:19:11.082000+00:00,1970-01-01T02:26:41.148000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:20:12.843000+00:00,1970-01-01T02:28:00.795000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:21:06.529000+00:00,1970-01-01T02:28:36.153000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:21:49.331000+00:00,1970-01-01T02:29:32.182000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:22:49.844000+00:00,1970-01-01T02:30:32.187000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:23:38.154000+00:00,1970-01-01T02:31:26.029000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:24:24.783000+00:00,1970-01-01T02:32:13.644000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:25:21.805000+00:00,1970-01-01T02:34:00.827000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:26:19.452000+00:00,1970-01-01T02:35:08.992000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:27:14.689000+00:00,1970-01-01T02:35:59.436000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:27:59.176000+00:00,1970-01-01T02:36:55.700000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:29:00.325000+00:00,1970-01-01T02:38:01.302000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:30:01.805000+00:00,1970-01-01T02:39:19.980000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:30:50.624000+00:00,1970-01-01T02:40:12.995000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:32:17.290000+00:00,1970-01-01T02:41:13.997000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:33:36.653000+00:00,1970-01-01T02:42:25.587000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:34:31.079000+00:00,1970-01-01T02:43:35.475000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:35:31.344000+00:00,1970-01-01T02:44:47.533000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:36:31.739000+00:00,1970-01-01T02:45:41.640000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:37:40.649000+00:00,1970-01-01T02:46:38.338000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:38:37.504000+00:00,1970-01-01T02:47:27.626000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:39:43.744000+00:00,1970-01-01T02:48:21.003000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:40:56.047000+00:00,1970-01-01T02:49:37.525000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:42:05.948000+00:00,1970-01-01T02:50:16.545000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:43:11.486000+00:00,1970-01-01T02:51:24.392000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:43:58.422000+00:00,1970-01-01T02:52:29.251000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:44:57.574000+00:00,1970-01-01T02:53:34.134000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:45:53.744000+00:00,1970-01-01T02:55:56.240000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:46:48.112000+00:00,1970-01-01T02:56:31.182000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:47:57+00:00,1970-01-01T02:57:53.136000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:48:56.461000+00:00,1970-01-01T02:59:14.754000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:50:06.078000+00:00,1970-01-01T03:00:18.630000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:50:56.176000+00:00,1970-01-01T03:01:07.518000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:52:09.442000+00:00,1970-01-01T03:02:20.462000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:54:14.045000+00:00,1970-01-01T03:03:43.676000+00:00,run_0002
S12,MODEL_B,1970-01-01T02:55:11.182000+00:00,1970-01-01T03:05:00.867000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:56:28.283000+00:00,1970-01-01T03:06:02.490000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:57:32.722000+00:00,1970-01-01T03:07:17.374000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:58:53.593000+00:00,1970-01-01T03:08:12.665000+00:00,run_0002
S12,MODEL_A,1970-01-01T02:59:46.570000+00:00,1970-01-01T03:08:56.164000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:00:51.760000+00:00,1970-01-01T03:09:54.400000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:02:04.770000+00:00,1970-01-01T03:10:46.442000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:03:23.205000+00:00,1970-01-01T03:11:38.343000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:04:38.060000+00:00,1970-01-01T03:13:07.813000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:05:29.275000+00:00,1970-01-01T03:14:05.276000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:06:39.523000+00:00,1970-01-01T03:15:18.117000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:07:28.659000+00:00,1970-01-01T03:16:19.571000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:08:15.012000+00:00,1970-01-01T03:17:13.059000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:09:16.153000+00:00,1970-01-01T03:18:39.181000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:10:07.209000+00:00,1970-01-01T03:19:25.690000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:11:37.233000+00:00,1970-01-01T03:20:33.341000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:12:38.303000+00:00,1970-01-01T03:21:50.805000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:13:43.512000+00:00,1970-01-01T03:23:02.002000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:14:45.204000+00:00,1970-01-01T03:23:59.227000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:15:45.072000+00:00,1970-01-01T03:24:50.810000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:17:13.401000+00:00,1970-01-01T03:26:09.636000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:18:01.180000+00:00,1970-01-01T03:27:38.100000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:18:57.437000+00:00,1970-01-01T03:28:25.256000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:20:18.896000+00:00,1970-01-01T03:29:49.846000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:21:32.098000+00:00,1970-01-01T03:30:25.801000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:22:33.075000+00:00,1970-01-01T03:31:29.938000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:23:25.840000+00:00,1970-01-01T03:32:14.112000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:24:48.020000+00:00,1970-01-01T03:33:03.663000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:25:57.567000+00:00,1970-01-01T03:34:12.274000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:27:06.214000+00:00,1970-01-01T03:34:57.619000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:28:10.981000+00:00,1970-01-01T03:36:20.265000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:29:00.324000+00:00,1970-01-01T03:37:17.213000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:29:52.004000+00:00,1970-01-01T03:38:14.588000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:30:49.172000+00:00,1970-01-01T03:39:31.006000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:31:38.631000+00:00,1970-01-01T03:40:23.334000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:32:48.064000+00:00,1970-01-01T03:41:17.083000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:33:36.464000+00:00,1970-01-01T03:42:22.128000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:34:41.274000+00:00,1970-01-01T03:43:18.522000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:35:55.074000+00:00,1970-01-01T03:44:14.181000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:36:52.446000+00:00,1970-01-01T03:45:01.296000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:37:54.697000+00:00,1970-01-01T03:45:52.764000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:38:54.064000+00:00,1970-01-01T03:46:45.583000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:39:44.623000+00:00,1970-01-01T03:47:37.060000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:40:37.369000+00:00,1970-01-01T03:48:25.072000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:41:52.360000+00:00,1970-01-01T03:49:13.375000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:42:38.463000+00:00,1970-01-01T03:50:36.857000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:43:26.447000+00:00,1970-01-01T03:51:22.066000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:44:16.383000+00:00,1970-01-01T03:52:11.829000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:45:15.255000+00:00,1970-01-01T03:52:57.324000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:46:03.866000+00:00,1970-01-01T03:54:02.264000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:46:52.621000+00:00,1970-01-01T03:55:13.341000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:47:39.176000+00:00,1970-01-01T03:56:04.886000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:48:45.373000+00:00,1970-01-01T03:57:16.800000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:49:44.573000+00:00,1970-01-01T03:58:32.881000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:50:38.037000+00:00,1970-01-01T03:59:52.906000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:51:29.198000+00:00,1970-01-01T04:01:20.353000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:52:27.956000+00:00,1970-01-01T04:02:04.356000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:53:48.298000+00:00,1970-01-01T04:02:52.816000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:54:45.280000+00:00,1970-01-01T04:03:43.213000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:55:51.245000+00:00,1970-01-01T04:04:55.459000+00:00,run_0002
S12,MODEL_B,1970-01-01T03:57:07.353000+00:00,1970-01-01T04:05:47.681000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:58:11.169000+00:00,1970-01-01T04:06:30.723000+00:00,run_0002
S12,MODEL_A,1970-01-01T03:59:22.925000+00:00,1970-01-01T04:07:27.007000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:00:29.234000+00:00,1970-01-01T04:09:08.755000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:01:26.735000+00:00,1970-01-01T04:10:02.860000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:02:24.994000+00:00,1970-01-01T04:11:26.958000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:03:20.743000+00:00,1970-01-01T04:12:18.658000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:04:10.170000+00:00,1970-01-01T04:13:40.526000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:04:59.344000+00:00,1970-01-01T04:15:01.926000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:05:55.137000+00:00,1970-01-01T04:15:48.874000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:07:20.709000+00:00,1970-01-01T04:16:57.539000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:08:38.511000+00:00,1970-01-01T04:17:33.798000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:09:42.175000+00:00,1970-01-01T04:18:31.238000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:10:40.620000+00:00,1970-01-01T04:19:46.315000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:12:04.545000+00:00,1970-01-01T04:20:35.605000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:13:20.593000+00:00,1970-01-01T04:21:33.639000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:14:12.861000+00:00,1970-01-01T04:22:14.593000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:15:16.169000+00:00,1970-01-01T04:23:15.611000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:16:06.386000+00:00,1970-01-01T04:24:00.704000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:16:59.932000+00:00,1970-01-01T04:25:08.043000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:17:56.100000+00:00,1970-01-01T04:26:40.735000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:18:57.040000+00:00,1970-01-01T04:27:24.977000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:20:11.029000+00:00,1970-01-01T04:28:31.081000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:20:59.089000+00:00,1970-01-01T04:29:38.461000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:21:44.704000+00:00,1970-01-01T04:30:40.641000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:22:37.839000+00:00,1970-01-01T04:32:00.594000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:23:37.547000+00:00,1970-01-01T04:32:57.315000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:24:55.768000+00:00,1970-01-01T04:33:56.103000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:25:54.594000+00:00,1970-01-01T04:35:16.477000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:26:51.715000+00:00,1970-01-01T04:36:24.236000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:28:04.429000+00:00,1970-01-01T04:37:48.680000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:29:16.079000+00:00,1970-01-01T04:38:29.251000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:30:21.105000+00:00,1970-01-01T04:39:41.042000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:31:32.336000+00:00,1970-01-01T04:40:33.575000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:32:30.054000+00:00,1970-01-01T04:41:14.660000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:33:42.952000+00:00,1970-01-01T04:41:57.729000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:34:50.727000+00:00,1970-01-01T04:43:06.195000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:36:07.499000+00:00,1970-01-01T04:44:12.990000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:37:10.021000+00:00,1970-01-01T04:45:04.818000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:37:54.483000+00:00,1970-01-01T04:45:45.915000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:38:47.202000+00:00,1970-01-01T04:46:45.684000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:39:38.893000+00:00,1970-01-01T04:47:45.696000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:40:30.512000+00:00,1970-01-01T04:49:00.843000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:41:36.566000+00:00,1970-01-01T04:49:50.736000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:42:42.586000+00:00,1970-01-01T04:50:51.267000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:43:33.415000+00:00,1970-01-01T04:51:48.191000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:44:22.228000+00:00,1970-01-01T04:52:28.760000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:45:14.897000+00:00,1970-01-01T04:53:29.271000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:46:22.454000+00:00,1970-01-01T04:54:57.527000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:47:22.068000+00:00,1970-01-01T04:55:50.241000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:48:08.521000+00:00,1970-01-01T04:56:34.152000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:48:59.335000+00:00,1970-01-01T04:57:59.347000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:49:49.845000+00:00,1970-01-01T04:59:39.381000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:51:01.790000+00:00,1970-01-01T05:00:59.041000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:51:52.969000+00:00,1970-01-01T05:01:59.199000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:53:12.847000+00:00,1970-01-01T05:03:07.953000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:54:01.011000+00:00,1970-01-01T05:04:05.014000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:54:53.109000+00:00,1970-01-01T05:04:53.638000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:56:31.204000+00:00,1970-01-01T05:05:46.690000+00:00,run_0002
S12,MODEL_A,1970-01-01T04:58:18.576000+00:00,1970-01-01T05:06:47.705000+00:00,run_0002
S12,MODEL_B,1970-01-01T04:59:17.745000+00:00,1970-01-01T05:07:40.257000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:00:25.331000+00:00,1970-01-01T05:08:35.633000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:01:23.695000+00:00,1970-01-01T05:09:41.814000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:02:20.025000+00:00,1970-01-01T05:10:58.756000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:03:07.662000+00:00,1970-01-01T05:11:54.839000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:04:20.567000+00:00,1970-01-01T05:13:14.449000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:05:06.625000+00:00,1970-01-01T05:14:16.373000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:06:00.674000+00:00,1970-01-01T05:15:35.879000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:06:59.022000+00:00,1970-01-01T05:16:14.524000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:07:55.298000+00:00,1970-01-01T05:17:07.536000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:09:18.107000+00:00,1970-01-01T05:18:06.574000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:10:28.372000+00:00,1970-01-01T05:19:03.784000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:11:36.834000+00:00,1970-01-01T05:19:47.944000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:12:36.285000+00:00,1970-01-01T05:20:34.457000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:13:53.181000+00:00,1970-01-01T05:21:48.975000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:14:42.044000+00:00,1970-01-01T05:22:51.886000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:15:39.678000+00:00,1970-01-01T05:23:50.641000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:16:25.284000+00:00,1970-01-01T05:24:43.747000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:17:21.468000+00:00,1970-01-01T05:25:34.105000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:18:18.792000+00:00,1970-01-01T05:26:54.609000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:19:10.210000+00:00,1970-01-01T05:28:06.430000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:20:18.653000+00:00,1970-01-01T05:28:51.269000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:21:11.984000+00:00,1970-01-01T05:30:12.435000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:21:59.337000+00:00,1970-01-01T05:31:23.752000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:22:54.059000+00:00,1970-01-01T05:32:58.751000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:23:51.459000+00:00,1970-01-01T05:33:54.881000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:25:17.489000+00:00,1970-01-01T05:34:43.821000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:26:25.412000+00:00,1970-01-01T05:35:31.002000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:27:19.659000+00:00,1970-01-01T05:36:33.823000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:28:36.627000+00:00,1970-01-01T05:37:49.206000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:29:50.488000+00:00,1970-01-01T05:38:37.899000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:31:11.842000+00:00,1970-01-01T05:39:42.148000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:32:01.989000+00:00,1970-01-01T05:40:22.519000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:32:45.692000+00:00,1970-01-01T05:41:03.968000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:33:42.952000+00:00,1970-01-01T05:41:47.711000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:34:56.890000+00:00,1970-01-01T05:42:54.507000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:36:02.850000+00:00,1970-01-01T05:44:11.362000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:36:57.655000+00:00,1970-01-01T05:45:12.201000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:37:48.706000+00:00,1970-01-01T05:46:08.665000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:38:40.225000+00:00,1970-01-01T05:47:58.865000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:39:36.365000+00:00,1970-01-01T05:48:57.584000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:40:18.115000+00:00,1970-01-01T05:50:25.173000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:41:26.689000+00:00,1970-01-01T05:51:12.665000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:42:54.242000+00:00,1970-01-01T05:52:11.033000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:43:44.855000+00:00,1970-01-01T05:53:19.781000+00:00,run_0002
S12,MODEL_B,1970-01-01T05:44:51.911000+00:00,1970-01-01T05:54:03.523000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:46:14.608000+00:00,1970-01-01T05:54:55.969000+00:00,run_0002
S12,MODEL_A,1970-01-01T05:47:23.367000+00:00,1970-01-01T05:55:56.850000+00:00,run_0002
